date,time,product_name,category,price,quantity,total,region,sales_type,payment_method,customer_type,discount,profit
18-04-2026,19:58:13,Headphones,Electronics,55827,2,101328,Bangalore,Offline,Card,Returning,10326,40379
18-04-2026,13:12:07,Burger,Food,295,4,1085,Pune,Offline,Card,New,95,405
18-04-2026,18:29:52,Burger,Food,132,3,342,Hyderabad,Offline,UPI,Returning,54,90
18-04-2026,21:48:48,Shirt,Fashion,1657,4,5479,Delhi,Offline,Cash,Returning,1149,1772
18-04-2026,20:10:43,Headphones,Electronics,33276,2,57374,Pune,Online,Cash,Returning,9178,22266
18-04-2026,21:59:48,Watch,Accessories,2675,4,9175,Bangalore,Offline,Cash,Returning,1525,3013
18-04-2026,20:07:48,Keyboard,Electronics,89950,3,249997,Pune,Online,Card,New,19853,67375
18-04-2026,21:51:36,Smartphone,Electronics,56051,5,243661,Hyderabad,Offline,Cash,New,36594,89666
18-04-2026,18:12:56,Rice,Grocery,956,3,2466,Bangalore,Offline,Card,Returning,402,807
19-04-2026,13:42:32,Milk,Grocery,215,2,354,Mumbai,Offline,Card,Returning,76,127
19-04-2026,20:32:30,Oil,Grocery,430,3,1081,Pune,Offline,Card,Returning,209,416
19-04-2026,19:02:32,TV,Electronics,74816,3,190073,Pune,Offline,UPI,Returning,34375,51433
19-04-2026,14:24:07,Headphones,Electronics,71490,2,133664,Delhi,Offline,Cash,Returning,9316,50424
19-04-2026,14:55:17,Vegetables,Grocery,166,1,164,Pune,Offline,Cash,Returning,2,37
20-04-2026,13:18:54,Watch,Accessories,2603,3,7659,Mumbai,Online,Cash,New,150,2862
20-04-2026,13:12:18,Pasta,Food,351,4,1188,Mumbai,Online,Card,New,216,390
20-04-2026,13:33:58,Jacket,Fashion,2738,1,2728,Bangalore,Online,Card,Returning,10,893
20-04-2026,12:33:15,Biryani,Food,480,5,2092,Bangalore,Online,Card,Returning,308,810
20-04-2026,14:15:07,Pasta,Food,169,3,422,Hyderabad,Offline,Cash,New,85,147
20-04-2026,13:55:22,Belt,Accessories,2719,5,11733,Delhi,Offline,Cash,Returning,1862,4191
20-04-2026,12:16:36,Watch,Accessories,2569,4,8437,Pune,Online,Cash,Returning,1839,1746
21-04-2026,18:35:53,Watch,Accessories,1554,1,1448,Pune,Offline,Cash,Returning,106,464
21-04-2026,21:35:50,Jacket,Fashion,4205,3,11029,Pune,Offline,UPI,Returning,1586,3443
21-04-2026,20:51:56,Smartphone,Electronics,57567,1,56812,Delhi,Online,Card,New,755,19371
21-04-2026,14:17:15,Burger,Food,434,2,789,Hyderabad,Offline,Card,Returning,79,288
21-04-2026,21:36:52,Watch,Accessories,1525,2,2687,Mumbai,Online,UPI,Returning,363,1053
21-04-2026,14:05:57,Watch,Accessories,2841,4,9921,Bangalore,Offline,Cash,Returning,1443,2705
21-04-2026,13:52:02,Burger,Food,147,4,502,Mumbai,Offline,UPI,Returning,86,180
21-04-2026,19:59:43,T-shirt,Fashion,3333,5,16599,Mumbai,Online,Cash,New,66,4565
21-04-2026,18:04:14,Sneakers,Fashion,3743,2,6975,Delhi,Offline,Card,Returning,511,1659
21-04-2026,19:04:06,Backpack,Accessories,2594,2,4428,Mumbai,Offline,Card,Returning,760,1230
21-04-2026,19:30:18,Rice,Grocery,837,2,1396,Bangalore,Online,Card,New,278,444
21-04-2026,19:53:01,Headphones,Electronics,53876,3,140498,Pune,Online,UPI,New,21130,39881
22-04-2026,19:48:02,T-shirt,Fashion,1485,3,4213,Delhi,Offline,Cash,Returning,242,1640
22-04-2026,13:20:10,T-shirt,Fashion,3216,1,2695,Mumbai,Offline,UPI,Returning,521,1009
22-04-2026,20:15:18,T-shirt,Fashion,2919,1,2467,Mumbai,Online,UPI,Returning,452,616
22-04-2026,21:18:50,Keyboard,Electronics,86692,1,75522,Delhi,Offline,UPI,Returning,11170,21782
22-04-2026,14:51:29,Laptop,Electronics,91569,5,426360,Bangalore,Online,Card,New,31485,153447
22-04-2026,13:47:39,Milk,Grocery,639,5,2699,Pune,Offline,UPI,New,496,674
23-04-2026,19:36:24,Jacket,Fashion,3623,5,17920,Pune,Online,UPI,Returning,195,4987
23-04-2026,21:59:23,Vegetables,Grocery,135,1,134,Delhi,Offline,UPI,New,1,51
23-04-2026,20:48:40,Jacket,Fashion,3753,4,13866,Hyderabad,Offline,Cash,Returning,1146,4702
23-04-2026,18:06:48,T-shirt,Fashion,1514,1,1351,Mumbai,Offline,Cash,Returning,163,346
23-04-2026,21:16:05,Flour,Grocery,915,5,3892,Bangalore,Offline,Card,Returning,683,1151
23-04-2026,14:27:03,Pizza,Food,205,5,959,Bangalore,Online,Card,Returning,66,249
24-04-2026,18:22:18,Jacket,Fashion,3637,4,14160,Mumbai,Online,Card,New,388,2928
24-04-2026,18:46:01,Jeans,Fashion,2176,2,3639,Hyderabad,Offline,Card,Returning,713,936
24-04-2026,14:27:18,Milk,Grocery,95,1,83,Delhi,Online,UPI,Returning,12,30
24-04-2026,21:18:20,Rice,Grocery,260,3,643,Mumbai,Offline,Card,New,137,209
24-04-2026,19:45:30,Sneakers,Fashion,4957,3,13396,Delhi,Online,Card,Returning,1475,5102
24-04-2026,20:19:39,Shirt,Fashion,2902,2,5748,Hyderabad,Online,UPI,Returning,56,2186
24-04-2026,20:52:42,TV,Electronics,52202,3,151508,Hyderabad,Offline,Cash,New,5098,37046
24-04-2026,19:30:46,Headphones,Electronics,52976,4,181265,Bangalore,Online,Cash,Returning,30639,45295
24-04-2026,18:42:09,Headphones,Electronics,36962,5,181687,Delhi,Online,UPI,New,3123,45002
24-04-2026,18:52:36,T-shirt,Fashion,3093,5,14804,Pune,Offline,Card,Returning,661,5896
24-04-2026,13:06:19,Laptop,Electronics,33902,4,111614,Bangalore,Offline,Card,Returning,23994,44167
24-04-2026,19:45:04,Oil,Grocery,997,2,1782,Bangalore,Online,UPI,New,212,421
25-04-2026,19:05:54,Sneakers,Fashion,2045,4,7980,Mumbai,Online,Cash,New,200,2010
25-04-2026,18:52:48,Pizza,Food,290,4,1160,Delhi,Online,Card,Returning,0,404
25-04-2026,12:38:36,Smartphone,Electronics,48002,3,141406,Bangalore,Offline,Cash,Returning,2600,37223
25-04-2026,13:47:42,Smartphone,Electronics,40933,2,69990,Delhi,Offline,Cash,New,11876,14610
25-04-2026,13:16:33,TV,Electronics,55722,1,46022,Pune,Offline,UPI,Returning,9700,14588
25-04-2026,21:15:41,Vegetables,Grocery,89,1,81,Pune,Online,Card,New,8,18
25-04-2026,13:52:42,Flour,Grocery,452,5,1810,Mumbai,Offline,Cash,New,450,623
25-04-2026,20:57:45,Headphones,Electronics,50991,5,220154,Delhi,Offline,Cash,New,34801,73813
25-04-2026,13:03:28,Sneakers,Fashion,3347,2,6525,Hyderabad,Offline,UPI,New,169,2127
25-04-2026,13:31:23,Flour,Grocery,277,2,491,Pune,Online,Cash,Returning,63,162
25-04-2026,19:15:15,Watch,Accessories,2740,3,7421,Hyderabad,Online,Card,New,799,2022
25-04-2026,12:44:30,Milk,Grocery,611,5,2686,Bangalore,Online,Cash,Returning,369,598
25-04-2026,20:09:06,Backpack,Accessories,1148,5,5287,Hyderabad,Online,UPI,Returning,453,1755
26-04-2026,18:11:21,Milk,Grocery,869,1,818,Bangalore,Online,UPI,New,51,233
26-04-2026,20:11:44,Pasta,Food,441,5,2130,Bangalore,Offline,Cash,New,75,772
26-04-2026,12:57:08,Flour,Grocery,330,4,1292,Pune,Online,UPI,Returning,28,288
26-04-2026,19:26:01,Sandwich,Food,405,4,1582,Hyderabad,Offline,Card,Returning,38,488
26-04-2026,14:58:58,Sandwich,Food,447,2,835,Hyderabad,Online,Cash,New,59,305
26-04-2026,14:11:54,Biryani,Food,485,3,1186,Bangalore,Offline,UPI,Returning,269,388
26-04-2026,21:59:05,Shirt,Fashion,937,2,1737,Mumbai,Online,UPI,New,137,619
27-04-2026,20:37:40,Keyboard,Electronics,74322,3,188719,Bangalore,Offline,Cash,Returning,34247,41581
27-04-2026,21:46:58,Jeans,Fashion,4325,3,11189,Bangalore,Offline,Card,Returning,1786,3242
27-04-2026,12:11:08,Oil,Grocery,714,4,2413,Pune,Online,UPI,New,443,742
27-04-2026,14:42:54,TV,Electronics,73252,2,139422,Mumbai,Online,UPI,New,7082,43125
27-04-2026,21:13:35,Sunglasses,Accessories,1454,5,7041,Mumbai,Offline,Cash,New,229,1927
27-04-2026,14:59:09,Jacket,Fashion,4251,3,11156,Hyderabad,Offline,Card,Returning,1597,2525
27-04-2026,18:58:11,Shirt,Fashion,1269,3,3600,Pune,Online,Card,Returning,207,1293
27-04-2026,19:59:09,Watch,Accessories,2104,3,5808,Pune,Online,Cash,Returning,504,2195
27-04-2026,21:07:11,Watch,Accessories,1978,3,4906,Hyderabad,Offline,Cash,New,1028,1536
27-04-2026,21:45:42,Pasta,Food,300,5,1470,Delhi,Offline,Cash,Returning,30,325
27-04-2026,21:21:50,Shirt,Fashion,1064,5,4311,Mumbai,Online,Cash,Returning,1009,1688
28-04-2026,14:00:27,Rice,Grocery,615,3,1662,Pune,Offline,UPI,New,183,455
28-04-2026,18:52:57,Headphones,Electronics,39513,1,33161,Bangalore,Offline,Card,New,6352,7620
28-04-2026,13:53:18,Sandwich,Food,207,5,965,Mumbai,Online,UPI,Returning,70,385
28-04-2026,21:46:00,Vegetables,Grocery,96,4,362,Pune,Offline,Card,Returning,22,119
28-04-2026,14:37:24,Oil,Grocery,210,5,931,Pune,Offline,UPI,New,119,371
29-04-2026,20:54:07,Smartphone,Electronics,96374,4,316496,Pune,Online,UPI,New,69000,80819
29-04-2026,20:45:01,Backpack,Accessories,1662,5,7361,Mumbai,Offline,UPI,Returning,949,1723
29-04-2026,21:22:23,Jacket,Fashion,648,5,2953,Hyderabad,Online,Card,New,287,954
29-04-2026,13:14:36,Headphones,Electronics,51792,2,99068,Delhi,Online,UPI,Returning,4516,36190
29-04-2026,19:13:49,Jeans,Fashion,787,3,2223,Hyderabad,Offline,UPI,New,138,808
29-04-2026,18:11:44,Pasta,Food,287,5,1193,Bangalore,Online,UPI,Returning,242,386
29-04-2026,21:25:28,Laptop,Electronics,77183,5,349984,Hyderabad,Online,Cash,Returning,35931,103679
29-04-2026,21:33:33,Watch,Accessories,1688,3,4761,Delhi,Offline,Card,Returning,303,1602
29-04-2026,18:08:04,Milk,Grocery,356,2,658,Delhi,Online,Cash,Returning,54,225
29-04-2026,18:09:58,TV,Electronics,53664,2,96601,Pune,Offline,Cash,Returning,10727,35528
29-04-2026,19:23:17,Keyboard,Electronics,63610,1,55925,Delhi,Online,Cash,Returning,7685,12611
29-04-2026,20:24:18,Keyboard,Electronics,94314,1,83687,Pune,Offline,UPI,Returning,10627,28122
30-04-2026,20:19:47,Wallet,Accessories,2963,2,5110,Pune,Online,Cash,Returning,816,1711
30-04-2026,12:46:15,Belt,Accessories,2093,3,5826,Hyderabad,Online,UPI,Returning,453,2282
30-04-2026,13:41:58,Flour,Grocery,800,5,3288,Bangalore,Online,UPI,Returning,712,881
30-04-2026,13:45:07,Sneakers,Fashion,4295,5,17791,Delhi,Offline,Cash,New,3684,4479
30-04-2026,20:50:52,Pizza,Food,341,4,1146,Bangalore,Offline,UPI,Returning,218,246
